         28085430 function calls (26885557 primitive calls) in 781.530 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    21600    0.165    0.000   26.065    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utilities/attention.py:12(simple_attn_linear)
     7200    8.421    0.001   16.481    0.002 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utils.py:172(gelu_new)
    30000    9.139    0.000   16.397    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/components/layer_norm.py:38(forward)
    28800   16.267    0.001   16.267    0.001 {built-in method torch._C._nn.linear}
    87000    0.322    0.000   15.850    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/einops/einops.py:460(reduce)
    86400    0.094    0.000   15.826    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/einops/einops.py:545(rearrange)
    87000    0.273    0.000   15.360    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/einops/einops.py:230(_apply_recipe)
    79200   15.223    0.000   15.223    0.000 {method 'reshape' of 'torch._C.TensorBase' objects}
    50400    0.027    0.000   14.763    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/einops/_backends.py:92(reshape)
    53615    0.321    0.000    7.727    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/HookedTransformer.py:758(to_tokens)
     2368    0.102    0.000    7.333    0.003 /Users/erikzeiner/currentGit/surprisal_internal_layers/src/EZ_run_gpt2_transformer_lens.py:78(<listcomp>)
     7200    6.688    0.001    6.688    0.001 {built-in method torch.tanh}
    53615    0.212    0.000    6.002    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2810(__call__)
    53615    0.125    0.000    5.769    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2902(_call_one)
     1203    0.003    0.000    5.627    0.005 {built-in method builtins.next}
     1200    0.062    0.000    5.623    0.005 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:370(hooks)
    53615    0.158    0.000    5.614    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:3020(encode_plus)
   153600    0.605    0.000    5.339    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/modules/module.py:1767(inner)
    53615    0.082    0.000    4.725    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/models/gpt2/tokenization_gpt2_fast.py:118(_encode_plus)
   153600    0.267    0.000    4.683    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:91(full_hook)
    53615    0.131    0.000    4.639    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:589(_encode_plus)
    53615    0.090    0.000    4.483    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/models/gpt2/tokenization_gpt2_fast.py:109(_batch_encode_plus)
   153600    2.519    0.000    4.417    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:610(save_hook)
    53615    0.276    0.000    4.389    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:498(_batch_encode_plus)
      600    0.001    0.000    4.023    0.007 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/contextlib.py:132(__enter__)
   168000    0.068    0.000    3.962    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:355(_enable_hook)
      600    0.039    0.000    3.924    0.007 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/HookedTransformer.py:339(input_to_embed)
     7200    3.747    0.001    3.889    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/components/abstract_attention.py:445(calculate_attention_scores)
   168000    0.080    0.000    3.886    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:326(_enable_hook_with_name)
   168000    0.251    0.000    3.806    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:76(add_hook)
     7200    1.439    0.000    3.723    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/components/abstract_attention.py:463(calculate_z_scores)
   168000    0.230    0.000    3.507    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/modules/module.py:1658(register_forward_hook)
    60000    3.474    0.000    3.474    0.000 {method 'mean' of 'torch._C.TensorBase' objects}
   168000    3.178    0.000    3.277    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/utils/hooks.py:24(__init__)
    30784    0.889    0.000    2.929    0.000 /Users/erikzeiner/currentGit/surprisal_internal_layers/src/EZ_run_gpt2_transformer_lens.py:99(<listcomp>)
    30000    2.038    0.000    2.038    0.000 {method 'pow' of 'torch._C.TensorBase' objects}
      600    0.006    0.000    2.023    0.003 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:275(__len__)
      600    2.018    0.003    2.018    0.003 {method 'get_vocab_size' of 'tokenizers.Tokenizer' objects}
    53615    1.722    0.000    1.722    0.000 {method 'encode_batch' of 'tokenizers.Tokenizer' objects}
      600    0.014    0.000    1.618    0.003 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/contextlib.py:141(__exit__)
      600    0.003    0.000    1.593    0.003 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:235(reset_hooks)
      600    0.068    0.000    1.585    0.003 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:222(remove_all_hook_fns)
   168000    0.184    0.000    1.512    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:128(remove_hooks)
     7200    1.371    0.000    1.371    0.000 {built-in method torch.pow}
      600    1.330    0.002    1.331    0.002 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/components/embed.py:27(forward)
     7200    0.013    0.000    1.326    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/functional.py:2103(softmax)
   153600    1.324    0.000    1.324    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utils.py:545(apply)
     7200    1.311    0.000    1.311    0.000 {method 'softmax' of 'torch._C.TensorBase' objects}
    53615    0.102    0.000    1.298    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:221(__init__)
    14400    1.185    0.000    1.185    0.000 {built-in method torch.where}
   338400    0.473    0.000    1.104    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/modules/module.py:1944(__setattr__)
322890/215060    0.494    0.000    1.053    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:1086(__getattr__)
   138014    1.027    0.000    1.027    0.000 {built-in method torch.tensor}
    53615    0.246    0.000    0.988    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:699(convert_to_tensors)
   666211    0.910    0.000    0.910    0.000 {method 'sum' of 'torch._C.TensorBase' objects}
    54215    0.186    0.000    0.902    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utils.py:1191(__enter__)
     7200    0.159    0.000    0.899    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/components/abstract_attention.py:483(apply_causal_mask)
    53615    0.275    0.000    0.873    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:423(set_truncation_and_padding)
3325250/2648450    0.414    0.000    0.787    0.000 {built-in method builtins.isinstance}
   216860    0.188    0.000    0.725    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utils.py:1125(set_nested_attr)
    53615    0.158    0.000    0.724    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2672(_get_padding_truncation_strategies)
   819811    0.717    0.000    0.717    0.000 {method 'detach' of 'torch._C.TensorBase' objects}
    30784    0.705    0.000    0.705    0.000 {built-in method torch.tensor_split}
      600    0.009    0.000    0.666    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/ActivationCache.py:772(stack_activation)
     8400    0.236    0.000    0.629    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/_tensor.py:1175(__iter__)
      600    0.624    0.001    0.624    0.001 {built-in method torch.stack}
   107230    0.074    0.000    0.579    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:736(as_tensor)
      600    0.023    0.000    0.519    0.001 /Users/erikzeiner/currentGit/surprisal_internal_layers/src/EZ_run_gpt2_transformer_lens.py:82(<listcomp>)
   868307    0.295    0.000    0.516    0.000 {built-in method builtins.getattr}
   666211    0.515    0.000    0.515    0.000 {method 'numpy' of 'torch._C.TensorBase' objects}
      620    0.029    0.000    0.483    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1160(__iter__)
     7200    0.472    0.000    0.472    0.000 {built-in method torch.isnan}
      600    0.117    0.000    0.452    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/HookedTransformer.py:289(get_residual)
    54215    0.065    0.000    0.446    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utils.py:1215(__exit__)
      600    0.026    0.000    0.433    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1198(update)
      620    0.011    0.000    0.407    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1325(refresh)
   216874    0.081    0.000    0.403    0.000 {built-in method builtins.setattr}
      600    0.401    0.001    0.401    0.001 {built-in method torch.cat}
      640    0.011    0.000    0.374    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1464(display)
     7200    0.374    0.000    0.374    0.000 {built-in method torch.zeros_like}
   389400    0.354    0.000    0.354    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/modules/module.py:1927(__getattr__)
    30000    0.342    0.000    0.342    0.000 {method 'view' of 'torch._C.TensorBase' objects}
   108430    0.168    0.000    0.322    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:1062(__setattr__)
   225000    0.307    0.000    0.307    0.000 {built-in method torch._C._get_tracing_state}
      600    0.016    0.000    0.305    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/components/pos_embed.py:25(forward)
     8400    0.280    0.000    0.280    0.000 {method 'unbind' of 'torch._C.TensorBase' objects}
    30784    0.269    0.000    0.269    0.000 {built-in method torch.cumsum}
   431320    0.133    0.000    0.268    0.000 {built-in method builtins.any}
   336000    0.108    0.000    0.263    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:134(_remove_hooks)
      640    0.013    0.000    0.250    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1150(__str__)
    57600    0.024    0.000    0.244    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/einops/_backends.py:257(transpose)
    57600    0.220    0.000    0.220    0.000 {method 'permute' of 'torch._C.TensorBase' objects}
      640    0.071    0.000    0.219    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:464(format_meter)
  1565844    0.213    0.000    0.213    0.000 {method 'endswith' of 'str' objects}
   108430    0.073    0.000    0.206    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utils.py:1106(get_nested_attr)
   338400    0.147    0.000    0.204    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/parameter.py:10(__instancecheck__)
    53615    0.034    0.000    0.196    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/collections/__init__.py:1111(__init__)
   338400    0.137    0.000    0.191    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/parameter.py:216(__instancecheck__)
   107830    0.060    0.000    0.190    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:342(convert_tokens_to_ids)
   267815    0.187    0.000    0.187    0.000 {method 'to' of 'torch._C.TensorBase' objects}
    30000    0.171    0.000    0.171    0.000 {method 'sqrt' of 'torch._C.TensorBase' objects}
   153600    0.147    0.000    0.165    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/compiler/__init__.py:380(is_compiling)
      600    0.165    0.000    0.165    0.000 {method 'clone' of 'torch._C.TensorBase' objects}
      600    0.114    0.000    0.163    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:566(get_caching_hooks)
    53615    0.039    0.000    0.163    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:551(<listcomp>)
    53615    0.068    0.000    0.162    0.000 <frozen _collections_abc>:941(update)
   168000    0.155    0.000    0.155    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/utils/hooks.py:35(remove)
  2072084    0.153    0.000    0.153    0.000 {method 'get' of 'dict' objects}
   666211    0.150    0.000    0.150    0.000 {method 'cpu' of 'torch._C.TensorBase' objects}
   108430    0.109    0.000    0.150    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/copy.py:128(deepcopy)
    53615    0.115    0.000    0.124    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:295(_convert_encoding)
      600    0.005    0.000    0.123    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/einops/einops.py:603(repeat)
   107830    0.042    0.000    0.120    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:358(_convert_token_to_id_with_added_voc)
     1920    0.008    0.000    0.112    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/utils.py:378(disp_len)
   753610    0.111    0.000    0.111    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:1092(<genexpr>)
      640    0.005    0.000    0.111    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:457(print_status)
   666211    0.107    0.000    0.107    0.000 {method 'tolist' of 'numpy.ndarray' objects}
     7800    0.100    0.000    0.100    0.000 {method 'transpose' of 'torch._C.TensorBase' objects}
     1920    0.002    0.000    0.097    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/utils.py:374(_text_width)
     1920    0.019    0.000    0.094    0.000 {built-in method builtins.sum}
      600    0.010    0.000    0.080    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/utils/rnn.py:415(pad_sequence)
   504000    0.080    0.000    0.080    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/utils/hooks.py:33(<genexpr>)
     8400    0.013    0.000    0.080    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/ActivationCache.py:150(__getitem__)
   107830    0.078    0.000    0.078    0.000 {method 'token_to_id' of 'tokenizers.Tokenizer' objects}
   277400    0.046    0.000    0.076    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/utils.py:375(<genexpr>)
    87000    0.053    0.000    0.072    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/einops/_backends.py:22(get_backend)
      640    0.007    0.000    0.070    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:451(fp_write)
     8400    0.029    0.000    0.066    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utils.py:616(get_act_name)
     8400    0.064    0.000    0.064    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utilities/devices.py:104(get_device_for_block_index)
   325299    0.064    0.000    0.064    0.000 {method 'split' of 'str' objects}
    53614    0.046    0.000    0.064    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:477(<dictcomp>)
     1320    0.011    0.000    0.063    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/utils.py:194(inner)
   485858    0.062    0.000    0.062    0.000 {method 'append' of 'list' objects}
   174000    0.062    0.000    0.062    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/einops/_backends.py:88(shape)
    54215    0.061    0.000    0.061    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utils.py:1157(__init__)
   325290    0.058    0.000    0.058    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:1068(<genexpr>)
      720    0.012    0.000    0.053    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/wandb/sdk/lib/console_capture.py:146(write_with_callbacks)
       20    0.004    0.000    0.052    0.003 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:952(__init__)
   162000    0.051    0.000    0.051    0.000 {method 'dim' of 'torch._C.TensorBase' objects}
    53619    0.029    0.000    0.050    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/enum.py:688(__call__)
   214460    0.049    0.000    0.049    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/collections/__init__.py:1128(__setitem__)
      600    0.048    0.000    0.048    0.000 {built-in method torch._C._nn.pad_sequence}
    54215    0.019    0.000    0.047    0.000 <frozen abc>:117(__instancecheck__)
      640    0.002    0.000    0.044    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/utils.py:386(disp_trim)
   107230    0.029    0.000    0.043    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/__init__.py:1100(is_tensor)
   676800    0.042    0.000    0.042    0.000 {function _ParameterMeta.__instancecheck__ at 0x107888b80}
      720    0.040    0.000    0.040    0.000 {method 'write' of '_io.TextIOWrapper' objects}
   307200    0.037    0.000    0.037    0.000 {method 'items' of 'collections.OrderedDict' objects}
   107230    0.030    0.000    0.037    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:260(__getitem__)
    53615    0.026    0.000    0.035    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/enum.py:193(__get__)
     8400    0.008    0.000    0.035    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/re/__init__.py:163(match)
      600    0.007    0.000    0.035    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/einops/_backends.py:263(add_axes)
334232/334224    0.034    0.000    0.034    0.000 {built-in method builtins.len}
       20    0.019    0.001    0.033    0.002 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/utils.py:333(_screen_shape_linux)
    45600    0.032    0.000    0.032    0.000 {method 'size' of 'torch._C.TensorBase' objects}
   168000    0.030    0.000    0.030    0.000 <string>:2(__init__)
   275480    0.030    0.000    0.030    0.000 {built-in method unicodedata.east_asian_width}
    54215    0.028    0.000    0.028    0.000 {built-in method _abc._abc_instancecheck}
   107230    0.027    0.000    0.027    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:573(<listcomp>)
   250197    0.025    0.000    0.025    0.000 {method 'items' of 'dict' objects}
      700    0.010    0.000    0.024    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:102(acquire)
    53615    0.019    0.000    0.023    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2926(_is_valid_text_input)
    53619    0.021    0.000    0.021    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/enum.py:1095(__new__)
   154800    0.021    0.000    0.021    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/_jit_internal.py:101(is_scripting)
      620    0.020    0.000    0.020    0.000 {built-in method now}
    53615    0.015    0.000    0.019    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:304(items)
   214464    0.019    0.000    0.019    0.000 {method 'pop' of 'dict' objects}
      600    0.011    0.000    0.019    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/jit/_trace.py:1324(is_tracing)
       40    0.004    0.000    0.019    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1265(close)
      640    0.017    0.000    0.018    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1446(format_dict)
       20    0.001    0.000    0.018    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:663(__new__)
     1260    0.017    0.000    0.018    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:400(format_interval)
      600    0.003    0.000    0.016    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/einops/_backends.py:276(add_axis)
     8400    0.012    0.000    0.015    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/re/__init__.py:272(_compile)
