         25139169 function calls (23771706 primitive calls) in 666.858 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    15600    0.140    0.000  204.163    0.013 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/protocols/module.py:62(execute)
     7200    1.772    0.000   87.245    0.012 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/models/gpt2/modeling_gpt2.py:391(forward)
    28800    0.266    0.000   61.543    0.002 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/pytorch_utils.py:116(forward)
    28800   60.705    0.002   60.705    0.002 {built-in method torch.addmm}
     7200    1.006    0.000   60.164    0.008 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/models/gpt2/modeling_gpt2.py:367(forward)
     7200    0.500    0.000   23.324    0.003 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/models/gpt2/modeling_gpt2.py:270(forward)
     7200    7.281    0.001   14.816    0.002 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/activations.py:55(forward)
     7200    6.400    0.001    6.400    0.001 {built-in method torch.tanh}
      600    5.776    0.010    5.805    0.010 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/backends/base.py:62(frame_injection)
     7200    0.127    0.000    4.095    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/integrations/sdpa_attention.py:18(sdpa_attention_forward)
    40200    0.052    0.000    3.687    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/graph.py:111(create)
    48000    0.050    0.000    3.677    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/graph/node.py:27(__init__)
    48000    0.111    0.000    3.627    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/node.py:35(__init__)
     2368    0.228    0.000    3.214    0.001 /Users/erikzeiner/currentGit/surprisal_internal_layers/src/EZ_run_gpt2_nnsight.py:80(<listcomp>)
    48000    0.062    0.000    3.141    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/node.py:373(_meta_data)
    51847    0.145    0.000    3.120    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2810(__call__)
    40200    0.109    0.000    3.053    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/node.py:385(traceback_str)
    51847    0.104    0.000    2.956    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2902(_call_one)
    40200    0.049    0.000    2.822    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/traceback.py:217(extract_stack)
    40200    0.027    0.000    2.766    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/traceback.py:372(extract)
    40200    0.771    0.000    2.739    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/traceback.py:394(_extract_from_extended_frame_gen)
    51247    0.123    0.000    2.615    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:3020(encode_plus)
    30784    0.804    0.000    2.577    0.000 /Users/erikzeiner/currentGit/surprisal_internal_layers/src/EZ_run_gpt2_nnsight.py:103(<listcomp>)
    51247    0.063    0.000    2.419    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/models/gpt2/tokenization_gpt2_fast.py:118(_encode_plus)
    22800    0.074    0.000    2.394    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/modules/normalization.py:216(forward)
    51247    0.109    0.000    2.351    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:589(_encode_plus)
    51847    0.076    0.000    2.316    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/models/gpt2/tokenization_gpt2_fast.py:109(_batch_encode_plus)
    22800    0.100    0.000    2.305    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/functional.py:2889(layer_norm)
     7200    2.275    0.000    2.275    0.000 {built-in method torch._C._nn.scaled_dot_product_attention}
    51847    0.195    0.000    2.236    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:498(_batch_encode_plus)
    22800    2.167    0.000    2.167    0.000 {built-in method torch.layer_norm}
    23400    0.124    0.000    1.862    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/node.py:202(create)
    36000    1.611    0.000    1.611    0.000 {method 'contiguous' of 'torch._C.TensorBase' objects}
    15600    0.031    0.000    1.487    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/envoy.py:88(__call__)
    15600    0.035    0.000    1.443    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/protocols/module.py:19(add)
744600/136800    0.541    0.000    1.019    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/util.py:16(apply)
     7200    1.003    0.000    1.003    0.000 {built-in method torch.pow}
     9000    0.008    0.000    0.961    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/protocols/base.py:14(add)
    51847    0.075    0.000    0.938    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:221(__init__)
     8400    0.028    0.000    0.926    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/envoy.py:107(output)
     8400    0.012    0.000    0.889    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/protocols/entrypoint.py:16(add)
150000/136800    0.118    0.000    0.869    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/util.py:44(<listcomp>)
    51847    0.839    0.000    0.839    0.000 {method 'encode_batch' of 'tokenizers.Tokenizer' objects}
   283200    0.180    0.000    0.819    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/linecache.py:52(checkcache)
   666211    0.790    0.000    0.790    0.000 {method 'sum' of 'torch._C.TensorBase' objects}
    31800    0.076    0.000    0.728    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/graph/node.py:34(prepare_inputs)
    51847    0.177    0.000    0.712    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:699(convert_to_tensors)
     7800    0.006    0.000    0.698    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/proxy.py:34(save)
     7800    0.004    0.000    0.692    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/protocols/lock.py:11(add)
   134478    0.645    0.000    0.645    0.000 {built-in method torch.tensor}
   283209    0.623    0.000    0.623    0.000 {built-in method posix.stat}
     7200    0.005    0.000    0.616    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/proxy.py:122(__getitem__)
   459600    0.216    0.000    0.601    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/traceback.py:313(line)
      600    0.006    0.000    0.588    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/base.py:74(trace)
     7800    0.024    0.000    0.530    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/proxy.py:102(__getattr__)
    80400    0.530    0.000    0.530    0.000 {method 'view' of 'torch._C.TensorBase' objects}
    30784    0.511    0.000    0.511    0.000 {built-in method torch.tensor_split}
196800/1200    0.139    0.000    0.507    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/envoy.py:505(_reset)
      600    0.009    0.000    0.451    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/contexts/invoker.py:53(__enter__)
   666211    0.426    0.000    0.426    0.000 {method 'numpy' of 'torch._C.TensorBase' objects}
   103694    0.059    0.000    0.409    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:736(as_tensor)
   688800    0.310    0.000    0.346    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/envoy.py:683(__setattr__)
   419400    0.178    0.000    0.343    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/linecache.py:26(getline)
   666211    0.340    0.000    0.340    0.000 {method 'detach' of 'torch._C.TensorBase' objects}
      620    0.008    0.000    0.338    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1160(__iter__)
  2585399    0.279    0.000    0.312    0.000 {built-in method builtins.isinstance}
1935016/1917614    0.169    0.000    0.311    0.000 {built-in method builtins.len}
    39600    0.077    0.000    0.309    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/node.py:308(set_value)
      640    0.004    0.000    0.296    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1464(display)
    40200    0.030    0.000    0.294    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/node.py:103(preprocess)
   196800    0.070    0.000    0.262    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/envoy.py:491(_reset_proxies)
    90600    0.092    0.000    0.257    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/envoy.py:536(_hook)
      600    0.010    0.000    0.237    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1198(update)
      620    0.003    0.000    0.227    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1325(refresh)
   459600    0.119    0.000    0.219    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/traceback.py:386(extended_frame_gen)
     7800    0.048    0.000    0.216    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/_tensor.py:1175(__iter__)
      600    0.002    0.000    0.214    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:3121(batch_encode_plus)
     7200    0.049    0.000    0.202    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/_tensor.py:1038(split)
   250800    0.201    0.000    0.201    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/modules/module.py:1927(__getattr__)
   209894    0.181    0.000    0.181    0.000 {built-in method torch._C._get_tracing_state}
    72000    0.053    0.000    0.176    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/util.py:41(<listcomp>)
     1200    0.010    0.000    0.173    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/util.py:163(__exit__)
    32400    0.037    0.000    0.169    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/modules/module.py:2620(parameters)
   106200    0.168    0.000    0.168    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/envoy.py:459(_scanning)
    15000    0.029    0.000    0.165    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/modules/dropout.py:69(forward)
    38400    0.016    0.000    0.163    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/util.py:121(restore)
163485/155085    0.127    0.000    0.159    0.000 {built-in method builtins.getattr}
    76804    0.156    0.000    0.156    0.000 {built-in method builtins.setattr}
    55800    0.087    0.000    0.155    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/node.py:191(reset)
      600    0.001    0.000    0.150    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/contexts/globals.py:90(__enter__)
    31800    0.035    0.000    0.148    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/util.py:65(fetch_attr)
      640    0.029    0.000    0.146    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1150(__str__)
      640    0.002    0.000    0.146    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:457(print_status)
    16204    0.006    0.000    0.145    0.000 {built-in method builtins.next}
   666211    0.143    0.000    0.143    0.000 {method 'cpu' of 'torch._C.TensorBase' objects}
    51847    0.025    0.000    0.142    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/collections/__init__.py:1111(__init__)
   419400    0.116    0.000    0.139    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/linecache.py:36(getlines)
    15000    0.067    0.000    0.136    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/functional.py:1401(dropout)
   103694    0.084    0.000    0.135    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/_tensor.py:1159(__len__)
     7200    0.134    0.000    0.134    0.000 {built-in method torch.split}
   419400    0.108    0.000    0.132    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/linecache.py:147(lazycache)
   104862    0.031    0.000    0.132    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:3942(_eventual_warn_about_too_long_sequence)
     7800    0.132    0.000    0.132    0.000 {method 'unbind' of 'torch._C.TensorBase' objects}
     7200    0.031    0.000    0.131    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/proxy.py:315(inner)
      600    0.007    0.000    0.130    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/contexts/interleaving.py:39(__init__)
     1200    0.005    0.000    0.128    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/modules/sparse.py:189(forward)
    32400    0.023    0.000    0.127    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/modules/module.py:2645(named_parameters)
    30784    0.124    0.000    0.124    0.000 {built-in method torch.cumsum}
     1200    0.002    0.000    0.123    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/functional.py:2437(embedding)
     1200    0.121    0.000    0.121    0.000 {built-in method torch.embedding}
120600/33000    0.090    0.000    0.120    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/configuration_utils.py:207(__getattribute__)
    51847    0.028    0.000    0.119    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:551(<listcomp>)
    36600    0.118    0.000    0.118    0.000 {method 'transpose' of 'torch._C.TensorBase' objects}
    51847    0.054    0.000    0.117    0.000 <frozen _collections_abc>:941(update)
   419400    0.114    0.000    0.114    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/traceback.py:261(__init__)
      600    0.001    0.000    0.113    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/graph/graph.py:67(reset)
    31800    0.049    0.000    0.113    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/node.py:327(update_listeners)
      600    0.014    0.000    0.112    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/graph.py:57(reset)
      640    0.026    0.000    0.111    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:464(format_meter)
    80400    0.036    0.000    0.109    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/re/__init__.py:173(search)
    31800    0.059    0.000    0.108    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/graph/node.py:85(update_dependencies)
      640    0.003    0.000    0.108    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:451(fp_write)
    32400    0.056    0.000    0.107    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/modules/module.py:2600(_named_members)
     1320    0.002    0.000    0.105    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/utils.py:194(inner)
      720    0.005    0.000    0.102    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/wandb/sdk/lib/console_capture.py:146(write_with_callbacks)
      600    0.020    0.000    0.101    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/interleaver.py:76(__enter__)
98400/600    0.053    0.000    0.100    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/envoy.py:430(_set_tracer)
   459600    0.100    0.000    0.100    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/traceback.py:322(walk_stack)
      600    0.032    0.000    0.098    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/graph/graph.py:107(compile)
      720    0.098    0.000    0.098    0.000 {method 'write' of '_io.TextIOWrapper' objects}
    91200    0.048    0.000    0.096    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/graph.py:252(__getitem__)
    92400    0.086    0.000    0.096    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/compiler/__init__.py:380(is_compiling)
    58320    0.032    0.000    0.095    0.000 {built-in method builtins.sum}
       40    0.001    0.000    0.094    0.002 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1265(close)
    53615    0.083    0.000    0.091    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:295(_convert_encoding)
     1920    0.003    0.000    0.090    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/utils.py:378(disp_len)
    51847    0.066    0.000    0.089    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2672(_get_padding_truncation_strategies)
    73800    0.050    0.000    0.085    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/node.py:83(listeners)
     1920    0.002    0.000    0.084    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/utils.py:374(_text_width)
   666211    0.075    0.000    0.075    0.000 {method 'tolist' of 'numpy.ndarray' objects}
   119400    0.052    0.000    0.072    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/node.py:147(attached)
   683463    0.071    0.000    0.071    0.000 {method 'append' of 'list' objects}
    28800    0.021    0.000    0.070    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/configuration_utils.py:354(_attn_implementation)
    58800    0.066    0.000    0.066    0.000 {method 'size' of 'torch._C.TensorBase' objects}
     7200    0.020    0.000    0.065    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/modules/container.py:319(__getitem__)
    87600    0.046    0.000    0.065    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/node.py:93(dependencies)
   285080    0.044    0.000    0.064    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/utils.py:375(<genexpr>)
    32400    0.038    0.000    0.063    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/graph/node.py:54(inner)
    25200    0.013    0.000    0.062    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/intervention/graph/node.py:78(_to)
      600    0.001    0.000    0.059    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/proxy.py:151(__add__)
    39600    0.029    0.000    0.057    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/graph.py:239(add)
    38582    0.019    0.000    0.055    0.000 {built-in method builtins.hasattr}
   558661    0.050    0.000    0.054    0.000 {method 'add' of 'set' objects}
    27600    0.052    0.000    0.052    0.000 {method 'to' of 'torch._C.TensorBase' objects}
42000/8400    0.027    0.000    0.051    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/node.py:350(subgraph)
    51847    0.040    0.000    0.050    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:423(set_truncation_and_padding)
   103694    0.047    0.000    0.047    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:573(<listcomp>)
     7200    0.028    0.000    0.045    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/modules/container.py:302(_get_abs_string_index)
    31800    0.029    0.000    0.044    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/nnsight/tracing/graph/node.py:111(preprocess_node)
