         28100790 function calls (26900917 primitive calls) in 772.575 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   153600    0.278    0.000    3.852    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:91(full_hook)
    60000    3.691    0.000    3.691    0.000 {method 'mean' of 'torch._C.TensorBase' objects}
    30784    1.071    0.000    3.585    0.000 /Users/erikzeiner/currentGit/surprisal_internal_layers/src/EZ_run_gpt2_transformer_lens.py:99(<listcomp>)
   153600    1.444    0.000    3.574    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:610(save_hook)
     7200    1.700    0.000    2.903    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/components/abstract_attention.py:463(calculate_z_scores)
    30000    2.247    0.000    2.247    0.000 {method 'pow' of 'torch._C.TensorBase' objects}
      600    0.004    0.000    2.203    0.004 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:275(__len__)
      600    2.200    0.004    2.200    0.004 {method 'get_vocab_size' of 'tokenizers.Tokenizer' objects}
      600    0.006    0.000    1.875    0.003 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/contextlib.py:141(__exit__)
      600    0.001    0.000    1.862    0.003 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:235(reset_hooks)
      600    0.075    0.000    1.857    0.003 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:222(remove_all_hook_fns)
   168000    0.217    0.000    1.780    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:128(remove_hooks)
     7200    0.016    0.000    1.684    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/functional.py:2103(softmax)
     7200    1.667    0.000    1.667    0.000 {method 'softmax' of 'torch._C.TensorBase' objects}
    53615    1.585    0.000    1.585    0.000 {method 'encode_batch' of 'tokenizers.Tokenizer' objects}
    53615    0.123    0.000    1.526    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:221(__init__)
     7200    1.493    0.000    1.493    0.000 {built-in method torch.pow}
   153600    1.489    0.000    1.489    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utils.py:545(apply)
322890/215060    0.621    0.000    1.324    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:1086(__getattr__)
      600    1.323    0.002    1.323    0.002 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/components/embed.py:27(forward)
   338400    0.552    0.000    1.311    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/modules/module.py:1944(__setattr__)
    14400    1.284    0.000    1.284    0.000 {built-in method torch.where}
    53615    0.300    0.000    1.132    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:699(convert_to_tensors)
    54215    0.222    0.000    1.102    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utils.py:1191(__enter__)
   666211    1.096    0.000    1.096    0.000 {method 'sum' of 'torch._C.TensorBase' objects}
    53615    0.339    0.000    1.088    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:423(set_truncation_and_padding)
   138014    1.007    0.000    1.007    0.000 {built-in method torch.tensor}
     7200    0.146    0.000    0.944    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/components/abstract_attention.py:483(apply_causal_mask)
3325250/2648450    0.506    0.000    0.940    0.000 {built-in method builtins.isinstance}
    53615    0.196    0.000    0.907    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2672(_get_padding_truncation_strategies)
   216860    0.234    0.000    0.891    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utils.py:1125(set_nested_attr)
   819811    0.856    0.000    0.856    0.000 {method 'detach' of 'torch._C.TensorBase' objects}
    30784    0.739    0.000    0.739    0.000 {built-in method torch.tensor_split}
      600    0.008    0.000    0.699    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/ActivationCache.py:772(stack_activation)
      600    0.650    0.001    0.650    0.001 {built-in method torch.stack}
   107230    0.090    0.000    0.649    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:736(as_tensor)
   666211    0.643    0.000    0.643    0.000 {method 'numpy' of 'torch._C.TensorBase' objects}
   868307    0.341    0.000    0.623    0.000 {built-in method builtins.getattr}
      600    0.023    0.000    0.592    0.001 /Users/erikzeiner/currentGit/surprisal_internal_layers/src/EZ_run_gpt2_transformer_lens.py:82(<listcomp>)
     8400    0.096    0.000    0.586    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/_tensor.py:1175(__iter__)
    54215    0.082    0.000    0.548    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utils.py:1215(__exit__)
     7200    0.538    0.000    0.538    0.000 {built-in method torch.isnan}
   216874    0.097    0.000    0.489    0.000 {built-in method builtins.setattr}
      620    0.017    0.000    0.484    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1160(__iter__)
      600    0.069    0.000    0.453    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1198(update)
      600    0.399    0.001    0.399    0.001 {built-in method torch.cat}
   389400    0.394    0.000    0.394    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/modules/module.py:1927(__getattr__)
   108430    0.199    0.000    0.392    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:1062(__setattr__)
     8400    0.392    0.000    0.392    0.000 {method 'unbind' of 'torch._C.TensorBase' objects}
      620    0.008    0.000    0.388    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1325(refresh)
     7200    0.385    0.000    0.385    0.000 {built-in method torch.zeros_like}
      640    0.010    0.000    0.364    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1464(display)
      600    0.090    0.000    0.364    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/HookedTransformer.py:289(get_residual)
    30000    0.348    0.000    0.348    0.000 {method 'view' of 'torch._C.TensorBase' objects}
   431320    0.171    0.000    0.342    0.000 {built-in method builtins.any}
   225000    0.312    0.000    0.312    0.000 {built-in method torch._C._get_tracing_state}
   336000    0.125    0.000    0.289    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:134(_remove_hooks)
    30784    0.268    0.000    0.268    0.000 {built-in method torch.cumsum}
  1565844    0.262    0.000    0.262    0.000 {method 'endswith' of 'str' objects}
    57600    0.027    0.000    0.257    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/einops/_backends.py:257(transpose)
    53615    0.040    0.000    0.257    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/collections/__init__.py:1111(__init__)
   108430    0.100    0.000    0.243    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utils.py:1106(get_nested_attr)
      600    0.013    0.000    0.239    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/components/pos_embed.py:25(forward)
   338400    0.169    0.000    0.238    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/parameter.py:10(__instancecheck__)
      640    0.011    0.000    0.238    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:1150(__str__)
   107830    0.075    0.000    0.235    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:342(convert_tokens_to_ids)
    57600    0.230    0.000    0.230    0.000 {method 'permute' of 'torch._C.TensorBase' objects}
   338400    0.160    0.000    0.227    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/parameter.py:216(__instancecheck__)
    53615    0.107    0.000    0.217    0.000 <frozen _collections_abc>:941(update)
      640    0.064    0.000    0.209    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:464(format_meter)
   267815    0.199    0.000    0.199    0.000 {method 'to' of 'torch._C.TensorBase' objects}
  2072084    0.193    0.000    0.193    0.000 {method 'get' of 'dict' objects}
   108430    0.137    0.000    0.190    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/copy.py:128(deepcopy)
   666211    0.190    0.000    0.190    0.000 {method 'cpu' of 'torch._C.TensorBase' objects}
    53615    0.048    0.000    0.185    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:551(<listcomp>)
   153600    0.159    0.000    0.181    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/compiler/__init__.py:380(is_compiling)
      600    0.126    0.000    0.175    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/hook_points.py:566(get_caching_hooks)
   168000    0.163    0.000    0.163    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/utils/hooks.py:35(remove)
    30000    0.160    0.000    0.160    0.000 {method 'sqrt' of 'torch._C.TensorBase' objects}
     7800    0.154    0.000    0.154    0.000 {method 'transpose' of 'torch._C.TensorBase' objects}
   107830    0.053    0.000    0.150    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:358(_convert_token_to_id_with_added_voc)
   753610    0.140    0.000    0.140    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:1092(<genexpr>)
    53615    0.126    0.000    0.137    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:295(_convert_encoding)
     1920    0.006    0.000    0.132    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/utils.py:378(disp_len)
      600    0.014    0.000    0.125    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/nn/utils/rnn.py:415(pad_sequence)
     1920    0.002    0.000    0.120    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/utils.py:374(_text_width)
   666211    0.118    0.000    0.118    0.000 {method 'tolist' of 'numpy.ndarray' objects}
     1920    0.025    0.000    0.118    0.000 {built-in method builtins.sum}
      640    0.005    0.000    0.116    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:457(print_status)
      600    0.004    0.000    0.113    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/einops/einops.py:603(repeat)
      600    0.109    0.000    0.109    0.000 {method 'clone' of 'torch._C.TensorBase' objects}
   504000    0.098    0.000    0.098    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/utils/hooks.py:33(<genexpr>)
   107830    0.097    0.000    0.097    0.000 {method 'token_to_id' of 'tokenizers.Tokenizer' objects}
   285080    0.059    0.000    0.093    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/utils.py:375(<genexpr>)
      600    0.088    0.000    0.088    0.000 {built-in method torch._C._nn.pad_sequence}
    87000    0.068    0.000    0.087    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/einops/_backends.py:22(get_backend)
    53614    0.059    0.000    0.081    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:477(<dictcomp>)
   325299    0.079    0.000    0.079    0.000 {method 'split' of 'str' objects}
     8400    0.075    0.000    0.075    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utilities/devices.py:104(get_device_for_block_index)
     8400    0.016    0.000    0.075    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/ActivationCache.py:150(__getitem__)
   174000    0.073    0.000    0.073    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/einops/_backends.py:88(shape)
    54215    0.072    0.000    0.072    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utils.py:1157(__init__)
   325290    0.068    0.000    0.068    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:1068(<genexpr>)
      640    0.012    0.000    0.063    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:451(fp_write)
    53619    0.035    0.000    0.059    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/enum.py:688(__call__)
   162000    0.058    0.000    0.058    0.000 {method 'dim' of 'torch._C.TensorBase' objects}
     8400    0.029    0.000    0.058    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformer_lens/utils.py:616(get_act_name)
   485858    0.058    0.000    0.058    0.000 {method 'append' of 'list' objects}
      640    0.002    0.000    0.054    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/utils.py:386(disp_trim)
   107230    0.034    0.000    0.053    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/__init__.py:1100(is_tensor)
    54215    0.022    0.000    0.053    0.000 <frozen abc>:117(__instancecheck__)
   676800    0.052    0.000    0.052    0.000 {function _ParameterMeta.__instancecheck__ at 0x106c88860}
     1320    0.007    0.000    0.052    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/utils.py:194(inner)
      600    0.004    0.000    0.051    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/einops/_backends.py:263(add_axes)
   107230    0.037    0.000    0.046    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:260(__getitem__)
   307200    0.046    0.000    0.046    0.000 {method 'items' of 'collections.OrderedDict' objects}
      720    0.014    0.000    0.045    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/wandb/sdk/lib/console_capture.py:146(write_with_callbacks)
   214460    0.044    0.000    0.044    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/collections/__init__.py:1128(__setitem__)
    53615    0.031    0.000    0.042    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/enum.py:193(__get__)
334232/334224    0.041    0.000    0.041    0.000 {built-in method builtins.len}
    45600    0.038    0.000    0.038    0.000 {method 'size' of 'torch._C.TensorBase' objects}
       20    0.003    0.000    0.038    0.002 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:952(__init__)
   168000    0.036    0.000    0.036    0.000 <string>:2(__init__)
   107230    0.035    0.000    0.035    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_fast.py:573(<listcomp>)
   283160    0.034    0.000    0.034    0.000 {built-in method unicodedata.east_asian_width}
       20    0.002    0.000    0.032    0.002 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:663(__new__)
   250197    0.032    0.000    0.032    0.000 {method 'items' of 'dict' objects}
    54215    0.031    0.000    0.031    0.000 {built-in method _abc._abc_instancecheck}
      720    0.031    0.000    0.031    0.000 {method 'write' of '_io.TextIOWrapper' objects}
      600    0.030    0.000    0.030    0.000 {method 'expand' of 'torch._C.TensorBase' objects}
       20    0.000    0.000    0.028    0.001 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:760(get_lock)
        1    0.000    0.000    0.028    0.028 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:90(__init__)
        1    0.000    0.000    0.028    0.028 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/tqdm/std.py:116(create_mp_lock)
        1    0.000    0.000    0.028    0.028 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/multiprocessing/context.py:70(RLock)
     8400    0.008    0.000    0.027    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/re/__init__.py:163(match)
    53615    0.020    0.000    0.026    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:304(items)
   214464    0.024    0.000    0.024    0.000 {method 'pop' of 'dict' objects}
    53619    0.024    0.000    0.024    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/enum.py:1095(__new__)
    53615    0.018    0.000    0.024    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2926(_is_valid_text_input)
   154800    0.023    0.000    0.023    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/_jit_internal.py:101(is_scripting)
      600    0.009    0.000    0.020    0.000 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/site-packages/torch/jit/_trace.py:1324(is_tracing)
      5/3    0.000    0.000    0.020    0.007 <frozen importlib._bootstrap>:1165(_find_and_load)
      5/3    0.000    0.000    0.019    0.006 <frozen importlib._bootstrap>:1120(_find_and_load_unlocked)
        1    0.000    0.000    0.019    0.019 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/multiprocessing/synchronize.py:193(__init__)
        1    0.003    0.003    0.019    0.019 /Users/erikzeiner/anaconda3/envs/surprisal_internal_layers/lib/python3.11/multiprocessing/synchronize.py:50(__init__)
